id,Title,Year,upc
35828,Anatomy 2,2003,4339600832
16216,Anatomy of a Murder,1959,715515091411
358811,"ANCHORMAN (BD+DVD+DC,STD,WS)",2004,3242914630
493214,ANCHORMAN 2 BD W/DVD FD15 WMT,2013,Scraping failed
506519,ANCHORMAN 2 PREORDER,2013,3242915187
448743,ANCHORMAN UNR DVD FRANCH WMT.,2004,9736131424
9285,Anchors Aweigh,1945,88392944749
7482,And God Created Woman,1988,1302303539
7379,And God Spoke,1995,1223614202
14611,And Now for Something Completely Different,1971,4339601239
37624,And Now Ladies & Gentlemen,2003,9736341532
543980,And So It Goes,2014,2454399371
187205,And Soon the Darkness,2010,1313225809
128323,And Then Came Love,2007,8539115490
71624,And You Thought Your Parents Were Weird!,1991,26467100000000
71628,"Anderson Tapes, The",1971,4339626807
9807,Andersonville,1996,Scraping failed
293770,Andrew Lloyd Webber's Love Never Dies,2011,2519213049
293759,Andrew Lloyd Webber's Phantom of the Opera,2011,2519213004
5253,"Andromeda Strain, The",1971,2519211727
71643,Andy Hardy Meets Debutante,1940,88331640194
71661,Angel Baby,1961,88331612579
7004,Angel Heart,1987,1223610588
162268,Angel of Death,2009,4339631421
213931,Angel of Evil,2011,2454375573
143531,Angel Wars: The Messengers,2009,2454358794
129050,Angel-A,2005,43396183773
16111,Angela's Ashes,2000,97363360742
162408,Angels & Demons,2009,4339629217
111762,Angels in the Outfield,1951,1256979577
481057,Angels Sing,2013,3139818125
35173,Anger Management,2003,4339625959
515051,"Angriest Man In Brooklyn, The",2014,3139819906
220772,Angus,1995,88331620490
424128,Angus Buchan's Ordinary People,2012,4339641864
173411,"Angus, Thongs and Perfect Snogging",2008,9736340182
23137,"Animal , The",2001,4339606251
182243,Animal Kingdom,2010,774212104787
9785,Animals Are Beautiful People,1974,883316397169
347574,Animatrix,2003,12569592711
7461,Anna,1987,5737317578
8155,Anna and the King,1999,2454300260
71722,Anna Christie,1930,1256967437
71724,Anna Karenina,1985,24818600000000
10405,Anna Karenina,1935,12569673779
390378,Anna Karenina,2012,2519215731
508863,Anna Nicole,2013,4339642934
585507,Annabelle,2014,883929449859
38805,Anne Frank Remembered,1995,4339604743
111796,Anne of the Indies,1951,24824500000000
71741,Anne of the Thousand Days,1969,24818700000000
16940,Annie,1982,4339645355
71743,Annie Oakley,1935,5393978912
42221,Annie: A Royal Adventure,1995,4339606730
746545,"ANOMALISA (DVD+DC,STD,WS,EXCL)",2015,3242924220
684915,"ANOMALY, THE (DVD,STD,WS)",2014,1313263507
198329,Anonymous,2011,43396394346
63004,Anonymous Rex,2004,783722737521
140049,Another 48 Hours,1990,9736323867
6086,Another 9 1/2 Weeks,1997,Scraping failed
140117,Another Cinderella Story,2008,883929035663
6144,Another Day In Paradise,1998,3139870303
197960,Another Earth,2011,24543768005
10459,Another Thin Man,1939,1256979918
50758,"Another Time, Another Place",1958,9736057194
196328,Another Year,2010,4339637956
29479,Another You,1991,4339607882
289295,Answer This!,2010,3139814800
252264,Answers to Nothing,2011,3139814956
10986,"Ant Bully , The",2006,1256982968
71780,Antony and Cleopatra,1975,88392917413
8085,Antwone Fisher,2002,24543565000
13917,Antz,1998,667068419924
9592,Any Which Way You Can,1980,883929107803
7961,Anywhere But Here,1999,2454304700
23885,Anzio,1968,43396065451
111852,Apache Territory,1958,4339635952
142085,Apaloosa,2008,794043127823
14734,Apocalypse Now,1979,6593559296
23645,Apocalypse Now Redux,2001,9736096292
5828,Apollo 13,1995,2519228362
281130,Apollo 18,2011,6593557077
5232,"Apostle , The",1997,2519228032
363518,"APPARITION, THE (BD,STD,WS)",2012,88392920812
508426,"Appearing, The",2014,3139818731
130756,Appleseed Ex Machina,2007,8539120066
111879,Appointment with Danger,1951,88709002420
770853,Approaching The Unknown,2016,3242924999
140050,April Fool's Day,1986,883929312054
130419,April Fool's Day,2008,43396243514
13755,Apt Pupil,1998,1438171135
8820,Aquamarine,2006,2454324719
360808,Arbitrage,2012,777235017836
129047,Arctic Tale,2007,883929301799
678819,"ARDOR (DVD,STD,WS)",2015,3139823043
128306,Are We Done Yet?,2007,4339619926
49234,Are We There Yet?,2005,4339606975
665528,"AREA 51 (DVD,STD,WS,EXCL)",2015,3242922570
215914,Arena,2011,4339638034
420917,Argo,2012,88392964534
376513,Argo,2012,88392954887
56839,Arizona,1940,4339609099
71863,Arizona Bushwackers,1967,97360674439
128041,Arizona Dream,1994,88331623663
71869,Arizona Raiders,1965,4339635494
14585,Arlington Road,1999,1438195925
816126,"ARLO THE BURPING PIG (DOVE APPROVED) (DVD+DC,STD,WS)",2016,3139825279
29278,Armed and Dangerous,1986,1438172425
576199,Armed Response,2014,3139820220
881061,"ARMED RESPONSE (2017) (BD+DC,STD,WS)",2017,3139827184
168619,Armored,2009,4339629228
717284,"ARMY DOG (DVD+DC,STD,WS)",2015,3139823432
5877,Army of Darkness,1992,25192019968
10219,Around the Bend,2004,1256969057
10016,Around the World in 80 Days,1956,8539286322
71894,Around the World Under the Sea,1966,88331643861
65669,"Arrangement, The",1969,8539111198
826376,"ARRIVAL (4K,STD,WS)",2016,3242926344
6978,"Arrival, The",1996,5737320502
43610,Arrowhead,1953,97360522747
836491,"ARSENAL (BD+DC,STD,WS)",1929,3139826139
9367,Arsenic and Old Lace,1944,1256950252
46296,Art Heist,2005,4339610494
251822,"Art of Getting By , The",2011,24543774365
136277,"Art of War 2: Betrayal, The",2008,4339625657
162272,Art of War III: Retribution,2009,4339630628
195901,Arthur,2011,88392928491
9068,Arthur,1981,8539220202
10200,Arthur 2: On the Rocks,1988,8539396352
191259,Arthur and the Invisibles 2: Arthur and the Revenge of Maltazard,2011,24838400000000
191263,Arthur and the Invisibles 3: The War of Two Worlds,2011,24838500000000
6893,Arthur's Missing Pal,2006,3139819839
140033,Artifacts,2007,3139810044
71966,Artists and Models,1955,26617700000000
554754,"As Above, So Below",2014,25192241277
12884,As Good As It Gets,1997,4339621709
8258,As Young as You Feel,1951,24543112150
836326,"ASH VS. EVIL DEAD SSN 2 (DVD,STD,WS)",2016,3139828483
706140,Ashby,2015,3242923751
142064,Ashes of Time Redux,2008,4339628337
62473,Ask the Dust,2006,88392931209
10042,"Asphalt Jungle, The",1950,1256959032
658535,"ASSASSIN'S GAME (DVD+DC,STD,WS)",2015,3139821986
208467,Assassination Games,2011,4339638013
130495,Assassination of Jesse James,2007,883929013968
9840,Assassins,1995,883929184835
72013,Assault on a Queen,1966,88709003680
5700,Assault on Precinct 13,2005,2519204892
12787,"Assignment, The",1997,82425505086
844217,"ASSIGNMENT, THE (BD+DVD+DC,STD,WS)",2017,3139828016
168869,Astro Boy,2009,2519205849
128119,"Astronaut Farmer, The",2006,1256982292
15363,"Astronaut's Wife, The",1999,794043156168
57132,Asylum,2005,883929311804
663769,"ASYLUM (DVD+DC,STD,WS)",2015,3139821991
494866,At Middleton,2014,1313260218
72057,At Sword's Point,1951,88331623661
175783,ATEAM BD,2010,24543883821
10973,ATL,2006,1256982963
25563,Atlantic City,1981,883929303670
241711,Atlas,1960,24543782858
410623,Atlas Shrugged II: The Strike,2012,24543859291
625188,Atlas Shrugged: Who Is John Galt?,2014,24543992899
130826,Atonement,2007,6593583398
66081,Attack Force,2006,4339614791
72082,Attack of the 50 Foot Woman,1958,883316397053
69114,Attack of the Gryphon,2007,43396175709
216001,Attack the Block,2011,4339638793
628413,"Atticus Institute, The",2015,13132628110
6340,Attraction,2000,3139875462
130757,August Rush,2007,88392900907
502750,August: Osage County,2013,1313261163
9674,Auntie Mame,1958,883929152179
489274,Austenland,2013,4339642744
29637,Austin Powers in Goldmember,2002,794043145117
12622,Austin Powers: International Man of Mystery,1997,794043144752
14665,Austin Powers: The Spy Who Shagged Me,1999,794043144745
143525,Australia,2008,24543563853
507131,Authors Anonymous,2014,81483801362
31588,Auto Focus,2002,4339610386
143838,Autopsy,2009,77421210104
72124,Avalanche Express,1979,88331634291
20638,Avalon,1990,4339605844
168778,Avatar,2009,Scraping failed
10834,Avenger,2006,Scraping failed
9177,"Avengers, The",1998,883929159529
10306,"Aviator , The",2004,8539118628
399322,"Awakening, The",2012,774212003554
12399,Awakenings,1990,1438169945
128763,Away from Her,2007,3139821795
168004,Away We Go,2009,2519505035
31506,"Awful Truth, The",1937,4339607763
37562,B.A.P.S.,1997,794043692529
144528,B.T.K.,2009,1223610339
42563,Baadasssss Cinema,2003,Scraping failed
5377,Babe,1995,2519219657
5325,"Babe, The",1992,2519231262
4940,Babe: Pig in the City,1998,2519217676
68871,Babel,2006,883929301904
72218,Babes in Arms,1939,25177100000000
72220,Babes on Broadway,1941,26573800000000
175199,Babies,2009,25192047664
23131,Baby Boy,2001,4339606458
10650,Baby Doll,1956,8539389252
72227,Baby Face,1933,25177200000000
399539,Baby Geniuses and the Mystery of the Crown Jewels,2012,1313259715
138541,Baby Mama,2008,2519504179
35193,"Baby-Sitter's Club, The",1995,4339610056
39062,"Baby, the Rain Must Fall",1965,43396036840
7887,Baby's Day Out,1994,2454302906
138347,"Baby's Room, The",2007,26468800000000
128120,Babylon 5: The Lost Tales,2007,8539112984
177094,Babylon A.D.,2008,2454354364
142296,Babylon A.D. (Uncut),2008,24543543848
25145,"Babysitter, The",1995,1715312058
10019,"Bachelor and the Bobby-Soxer, The",1947,5393966712
112185,Bachelor Flat,1962,25641200000000
72258,Bachelor in Paradise,1961,88331631701
130768,Bachelor Party 2: The Last Temptation (Rated),2007,25133800000000
179318,Bachelor Party 2: The Last Temptation (Uncut),2007,25149600000000
60203,Bachelor Party Vegas,2005,43396143920
15657,"Bachelor, The",1999,79404382482
9994,Back to Bataan,1945,88392935687
40083,Back to the Beach,1987,9736319804
72268,Back to the Future,1985,2519233699
72269,Back to the Future II,1989,2519203319
72270,Back to the Future III,1990,2519503941
25413,Back to the Secret Garden,2002,1223612588
175918,"Back-up Plan, The",2010,4339635129
5858,Backdraft,1991,19132909912
72275,Background to Danger,1943,883316257173
7203,Backtrack,1991,1223611711
740471,"BACKTRACK (BD+DC,STD,WS)",2016,3139824135
184262,Backwash,,24937600000000
470587,"Backwoods, The",2006,3139822864
9566,"Bad and the Beautiful, The",1952,12569524026
306294,Bad Ass,2012,24543806813
529706,Bad Ass 2: Bad Asses,2014,24543935537
639615,"BAD ASS 3: BAD ASSES ON THE BAYOU (DVD+DC,STD,WS)",2015,2454316958
328669,Bad Blood: Hatfields & McCoys,2012,3139815270
12400,Bad Boys,1995,4339626372
36832,Bad Boys 2,2003,4339646271
25982,Bad Company,1972,883316858035
508875,Bad Country,2014,4339643144
10273,Bad Day at Black Rock,1955,1256969022
46810,Bad Education,2004,4339611351
8460,Bad Girls,1994,24543130581
6731,Bad Girls From Mars,1991,31398172086
5650,Bad Girls From Valley High,2005,2519274682
496944,BAD GPA BD AE,2013,3242920685
543092,Bad Grandpa,2013,3242916038
484607,Bad Grandpa,2013,3242920238
357513,Bad Karma,2011,25626000000000
142874,Bad Lieutenant,1992,1223611114
72300,Bad Medicine,,24932800000000
177165,"Bad Mother's Handbook, The",2007,5737321261
56450,Bad News Bears,2005,191329212011
24547,Bad News Bears Go to Japan,1978,883929303830
24550,Bad News Bears in Breaking Training,1977,883929303847
24535,"Bad News Bears, The",1976,883929303854
40232,Bad Santa,2003,3139820479
398170,Bad Santa (Director's Cut),2003,786936745573
629379,Bad Santa (Unrated),2003,786936245042
10065,"Bad Seed, The",1956,88392918969
215974,Bad Teacher,2011,4339638574
216054,Bad Teacher (Theatrical),2011,4339638786
601409,Bad Turn Worse,2014,1313262312
542998,Bad Words,2014,2519222497
72304,Badge 373,1973,887090037600
9206,Badlands,1973,8539160862
72309,Badman's Territory,1946,883316161906
473014,Baggage Claim,2013,24543886686
142611,Baghead,2008,43396271869
10870,"Bah, Humduck! A Looney Tunes Christmas",2006,1256980442
13751,Baila Conmiga,1998,4339623949
357515,Bait,2011,1313259554
9451,Bait,2000,8539188042
113288,"BALLAD IN BLUE - MUSIC MAKERS (DVD,STD,FF)",1966,3139827923
10540,"Ballad of Cable Hogue, The",1970,1256940082
34776,"Ballad of Little Jo, The",1993,79404363682
9711,Ballistic: Ecks vs. Sever,2002,8539234162
130531,Balls of Fury,2007,2519212668
142031,Balls Out: Gary the Tennis Coach,2009,4339629619
5145,Balto,1995,2519240284
5144,Balto 2: Wolf Quest,2001,2519211022
5614,Balto 3: Wings of Change,2005,2519249962
141411,Bam Margera Presents: Where the #$% is Santa?,2008,88392902983
112286,"Bamboo Blonde, The",1946,88331612578
65670,Band of Angels,1957,85391111993
30570,Band of the Hand,1986,4339640501
10303,"Band Wagon , The",1953,88392944488
136288,"Band's Visit, The",2007,4339623873
8981,Bandidas,2006,24543403111
8251,Bandolero!,1968,24543113157
175676,Bandslam,2009,77421210194
8051,"Banger Sisters , The",2002,2454306576
142422,Bangkok Dangerous,1999,31398104469
134296,Bank Job,2008,3139823614
169749,"Bannen Way, The",2010,4339635522
25163,Barabbas,1962,4339624496
5237,Barb Wire,1996,2519209407
14186,Barbarella,1968,9736146644
72378,Barbarian and the Geisha,1958,24543836100
112344,Barbary Pirate,1949,43396382619
143248,"BARBIE & THE DIAMOND CASTLE (DVD,MC,WS,EXCL)",2008,2519501592
476829,Barbie and Her Sisters in A Pony Tale,2013,2519216900
168023,Barbie and the Three Musketeers,2009,2519217247
180992,Barbie as Rapunzel,2002,2519217225
129104,Barbie as the Island Princess,2007,2519500324
406172,Barbie as the Princess and the Pauper,2004,2519204396
59276,"BARBIE FAIRYTOPIA (DVD,STD,WS)",2006,2519233608
185756,"BARBIE FAIRYTOPIA (DVD,STD,WS)",2005,2519233373
68569,Barbie Fairytopia: Magic of the Rainbow,2007,2519233376
172093,Barbie in A Christmas Carol,2008,2519212716
175376,Barbie in A Mermaid Tale,2010,2519233610
299189,Barbie in A Mermaid Tale 2,2012,2519233609
636230,Barbie in Princess Power,2015,2519223444
684572,"BARBIE IN ROCK 'N ROYALS (BD+DVD+DC,STD,WS)",2015,2519226354
5871,Barbie in The 12 Dancing Princesses,2006,2519217228
167767,Barbie in the Nutcracker,2010,2519220243
405818,Barbie in The Pink Shoes,2013,2519216358
143243,Barbie Mariposa,2008,2519501564
461819,BARBIE MARIPOSA & THE FAIRY PRINCESS,2013,2519217150
516303,"BARBIE PEARL PRINCESS (DVD,STD,WS,EXCL)",2014,2519218927
143249,Barbie Presents: Thumbelina,2009,2519504666
401387,"BARBIE THE PRINCESS AND THE POPSTAR (DVD,STD,WS,EXCL)",2012,2519215259
186699,Barbie: A Fairy Secret,2011,2519233378
177488,Barbie: A Fashion Fairytale,2010,2519206963
219781,Barbie: A Perfect Christmas,2011,2519207725
204048,Barbie: Princess Charm School,2011,2519207580
9584,Barcelona,1994,88331648790
500606,Barefoot,2014,3139819316
14464,Barefoot in the Park,1967,883929311712
656274,Bark Ranger,2015,3139821608
10389,"Barkleys of Broadway, The",1949,1256979462
13233,Barney's Great Adventure,1998,4400554572
184991,Barney's Version,2011,774212106286
66117,Barnyard,2006,883929303861
373037,"Barrens, The",2012,1313259445
112382,Barricade,1950,88331612585
9480,Barry Lyndon,1975,883929166268
187215,Bart Got a Room,2009,1313164299
7708,Bartok the Magnificent,1999,8616212600
8097,Barton Fink,1991,25014400000000
4889,BASEketball,1998,2519204302
218557,Baseline Killer,2009,81286201011
33857,Basic,2003,4339609745
630628,Basic Instinct (Director's Cut),1992,1223619159
9372,Bataan,1943,2761676622
72514,Bathing Beauty,1944,313981485897
677777,"BATKID BEGINS (DVD+DC,STD,WS,EXCL)",2015,88392952171
9004,Batman,1989,883929331758
7841,Batman,1966,24543523703
10518,Batman & Mr. Freeze: Subzero,1998,8539149962
10506,Batman & Robin,1997,883929012275
10681,Batman Begins,2005,883929017690
9403,Batman Beyond: Return of the Joker,2000,883929209521
9005,Batman Forever,1995,883929106790
9007,Batman Returns,1992,883929107001
649548,"BATMAN UNLIMITED: ANIMAL INSTINCTS (BD+DVD+DC,STD,WS)",2015,88392943730
675048,"BATMAN UNLIMITED: MONSTER MAYHEM (BD+DVD+DC,STD,WS)",,88392943577
783394,"Batman v Superman: Dawn of Justice (4K,BD,DVD,UV)",2016,88392953845
743215,"BATMAN V. SUPERMAN: DAWN OF JUSTICE (DVD+DC,STD,WS)",2016,88392954078
783398,Batman v. Superman: Dawn of Justice + Man of Steel BD Combo,2016,88392955023
10441,Batman vs. Dracula,2005,1256968836
649560,"BATMAN VS. ROBIN (BD+DVD+DC,STD,WS)",2015,88392939407
218746,"BATMAN YEAR ONE W/BATMAN YEAR ONE GRAPHIC NOVEL (BD+DVD+DC,STD,WS)",2011,Scraping failed
541735,Batman: Assault on Arkham,2014,88392933651
133485,Batman: Gotham Knight,2008,883929192250
9006,Batman: Mask of the Phantasm,1993,88857447525
9886,Batman: Mystery of the Batwoman,2003,883929159864
462411,Batman: The Dark Knight Returns,2012,88392925440
370033,Batman: The Dark Knight Returns,2012,883929206148
399334,Batman: The Dark Knight Returns Part 2,2013,883929252220
177254,Batman: Under the Red Hood,2010,883929191772
15283,Bats,1999,25078700000000
130420,Bats: Human Harvest,2007,43396227965
4925,batteries not included,1987,2519233704
9783,Battle Cry,1955,8539243282
717280,"BATTLE FOR SKYARK (DVD+DC,STD,WS)",,3139823288
167841,Battle for Terra,2009,31398113508
8728,Battle for the Planet of the Apes,1973,24543559726
473967,Battle Ground,2013,31398178804
10281,Battle of the Bulge,1965,8539114262
507076,Battle of the Damned,2013,1313261383
302481,Battle Royale,2001,5027035006338
184947,Battle: Los Angeles,2011,4339638175
9993,Battleground,1949,1256967521
214476,Battleship,2012,2519225137
5373,Battlestar Galactica,1978,2519218714
401094,Battlestar Galactica: Blood & Chrome,2012,2519225139
401098,Battlestar Galactica: Blood & Chrome (Unrated),2012,2519217486
129546,Battlestar Galactica: Razor,2007,2519208469
374600,"Bay, The",2012,3139816627
839760,"BAYWATCH (BD+DVD+DC,STD,WS)",2017,3242927761
132421,Be Kind Rewind,2008,794043123252
770849,Be Somebody,2016,3242925005
7741,"Beach, The",2000,24543001775
5233,Bean: The Movie,1997,4400469132
101760,"Bear Who Slept through Christmas, The",1973,26468100000000
9896,"Beast From 20,000 Fathoms, The",1953,88392945871
508879,Beast of the Bering Sea,2013,43396435926
171940,Beast Within,2009,3139811494
21610,"Beast, The",1988,4339606200
175923,Beastly,2011,4339639409
390582,Beasts of the Southern Wild,2012,24543839804
6476,Beat,2000,65814980562
196338,Beat the World,2011,4339638041
864660,"BEATRIZ AT DINNER (DVD,STD,WS)",2017,3139826864
